Textbox38,Textbox51,Textbox55,Textbox180,Textbox175,Textbox6,Textbox115,Textbox129,Textbox13,Textbox15,Textbox17,Textbox19,Textbox21,Textbox23,Textbox25,Textbox29,Textbox27,Textbox11,Textbox22,Textbox32,Textbox80,Textbox40,Textbox46,Textbox54,Textbox74,Textbox181,MONITOR_NAME,ADMIN_IM_YEAR,ADMIN_IM_MONTH1,STATE_NAME,DISTRICT_NAME,COMP_S,COMP_SRI,COMP_U,C_GRADE_COUNT_T,ONGOING_S,ONGOING_SRI,ONGOING_U,P_GRADE_COUNT_T,MAINT_S,MAINT_SRI,MAINT_U,M_GRADE_COUNT_T,LSB_S,LSB_SRI,LSB_U,L_GRADE_COUNT_T,Textbox132,Textbox136,Textbox137,Textbox138,Textbox139,Textbox140,Textbox141,Textbox142,Textbox143,MAINT_S1,MAINT_SRI1,MAINT_U1,M_GRADE_COUNT_T1,LSB_S1,LSB_SRI1,LSB_U1,L_GRADE_COUNT_T1,Textbox199,Textbox204,Textbox205,Textbox206,Textbox207,Textbox208,Textbox209,Textbox210,Textbox211,Textbox16,Textbox28,Textbox35,Textbox83,Textbox43,Textbox49,Textbox58,Textbox77
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,84,Sunil Kumar Gupta  ,2023,May,Madhya Pradesh,Khargone,2,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,Total,21,0,1,22,49,0,1,50,15,0,0,15,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,84,Sunil Kumar Gupta  ,2023,May,Madhya Pradesh,Khandwa,1,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,Total,21,0,1,22,49,0,1,50,15,0,0,15,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,84,Sunil Kumar Gupta  ,2023,July,Assam,Kokrajhar,2,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,Total,21,0,1,22,49,0,1,50,15,0,0,15,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,84,Sunil Kumar Gupta  ,2023,July,Assam,Dhubri,4,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,Total,21,0,1,22,49,0,1,50,15,0,0,15,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,84,Sunil Kumar Gupta  ,2023,August,Gujarat,Patan,2,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0,Total,21,0,1,22,49,0,1,50,15,0,0,15,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,84,Sunil Kumar Gupta  ,2023,August,Gujarat,Banaskantha,1,0,0,1,2,0,1,3,0,0,0,0,0,0,0,0,Total,21,0,1,22,49,0,1,50,15,0,0,15,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,84,Sunil Kumar Gupta  ,2023,November,Assam,Dhemaji,3,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,Total,21,0,1,22,49,0,1,50,15,0,0,15,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,84,Sunil Kumar Gupta  ,2023,November,Assam,Dibrugarh,3,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,Total,21,0,1,22,49,0,1,50,15,0,0,15,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,85,Sunil Kumar JK  ,2023,January,West Bengal,South 24-Parganas,1,1,0,2,2,1,0,3,1,0,0,1,0,0,0,0,Total,4,1,1,6,2,1,0,3,9,2,8,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,85,Sunil Kumar JK  ,2023,January,West Bengal,North 24 Parganas,3,0,1,4,0,0,0,0,0,0,1,1,0,0,0,0,Total,4,1,1,6,2,1,0,3,9,2,8,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,85,Sunil Kumar JK  ,2023,March,Tripura,Sepahijala,0,0,0,0,0,0,0,0,3,2,3,8,0,0,0,0,Total,4,1,1,6,2,1,0,3,9,2,8,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,85,Sunil Kumar JK  ,2023,March,Tripura,West Tripura,0,0,0,0,0,0,0,0,5,0,4,9,0,0,0,0,Total,4,1,1,6,2,1,0,3,9,2,8,19,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,January,Meghalaya,East Garo Hills,0,0,0,0,5,0,1,6,0,0,0,0,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,January,Meghalaya,South Garo Hills,2,0,0,2,2,1,0,3,0,0,0,0,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,February,Karnataka,Ramnagar,0,0,0,0,5,0,1,6,0,0,0,0,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,February,Karnataka,Bangalore U,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,March,Maharashtra,Gondia,0,0,0,0,7,0,1,8,0,0,0,0,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,March,Maharashtra,Gadchiroli,3,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,April,Arunachal Pradesh,Anjaw,1,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,May,Madhya Pradesh,Narsinghpur,2,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,May,Madhya Pradesh,Raisen,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,July,Uttar Pradesh,Siddharathnagar,0,0,0,0,6,0,1,7,0,0,0,0,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,July,Uttar Pradesh,Gonda,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,August,Jharkhand,Pashchimi Singhbhum,0,0,0,0,4,0,0,4,0,0,1,1,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,August,Jharkhand,Simdega,0,0,0,0,3,0,0,3,3,0,0,3,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,September,Bihar,Purnia,1,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,September,Bihar,Kishanganj,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,October,Gujarat,Narmada,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,October,Gujarat,Bharuch,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,November,Gujarat,Mehsana,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,November,Gujarat,Patan,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,86,Surendra Kumar Gupta  ,2023,November,Gujarat,Banaskantha,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,Total,19,0,0,19,70,2,4,76,4,0,1,5,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,87,Suresh Chandra Sinha  ,2023,January,Madhya Pradesh,Barwani,1,0,0,1,8,0,0,8,0,0,0,0,0,0,0,0,Total,16,0,0,16,53,2,1,56,16,0,0,16,2,0,0,2,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,87,Suresh Chandra Sinha  ,2023,January,Madhya Pradesh,Alirajpur,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,Total,16,0,0,16,53,2,1,56,16,0,0,16,2,0,0,2,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,87,Suresh Chandra Sinha  ,2023,February,Bihar,Sitamarhi,0,0,0,0,2,0,0,2,5,0,0,5,1,0,0,1,Total,16,0,0,16,53,2,1,56,16,0,0,16,2,0,0,2,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,87,Suresh Chandra Sinha  ,2023,February,Bihar,Madhubani,0,0,0,0,2,0,0,2,7,0,0,7,0,0,0,0,Total,16,0,0,16,53,2,1,56,16,0,0,16,2,0,0,2,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,87,Suresh Chandra Sinha  ,2023,March,Uttarakhand,Nainital,2,0,0,2,5,0,0,5,0,0,0,0,0,0,0,0,Total,16,0,0,16,53,2,1,56,16,0,0,16,2,0,0,2,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,87,Suresh Chandra Sinha  ,2023,March,Uttarakhand,Champawat,1,0,0,1,5,0,0,5,0,0,0,0,0,0,0,0,Total,16,0,0,16,53,2,1,56,16,0,0,16,2,0,0,2,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,87,Suresh Chandra Sinha  ,2023,May,Himachal Pradesh,Kinnaur,3,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,Total,16,0,0,16,53,2,1,56,16,0,0,16,2,0,0,2,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,87,Suresh Chandra Sinha  ,2023,May,Himachal Pradesh,Kullu,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Total,16,0,0,16,53,2,1,56,16,0,0,16,2,0,0,2,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,87,Suresh Chandra Sinha  ,2023,July,Mizoram,Lawngtlai,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,Total,16,0,0,16,53,2,1,56,16,0,0,16,2,0,0,2,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,87,Suresh Chandra Sinha  ,2023,July,Mizoram,Lunglei,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,Total,16,0,0,16,53,2,1,56,16,0,0,16,2,0,0,2,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,87,Suresh Chandra Sinha  ,2023,August,Karnataka,Gulbarga,1,0,0,1,4,1,0,5,0,0,0,0,1,0,0,1,Total,16,0,0,16,53,2,1,56,16,0,0,16,2,0,0,2,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,87,Suresh Chandra Sinha  ,2023,August,Karnataka,Yadgir,1,0,0,1,3,0,0,3,4,0,0,4,0,0,0,0,Total,16,0,0,16,53,2,1,56,16,0,0,16,2,0,0,2,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,87,Suresh Chandra Sinha  ,2023,September,Odisha,Balangir,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,Total,16,0,0,16,53,2,1,56,16,0,0,16,2,0,0,2,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,87,Suresh Chandra Sinha  ,2023,September,Odisha,Bargarh,1,0,0,1,5,0,0,5,0,0,0,0,0,0,0,0,Total,16,0,0,16,53,2,1,56,16,0,0,16,2,0,0,2,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,87,Suresh Chandra Sinha  ,2023,October,Andhra Pradesh,Krishna,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,Total,16,0,0,16,53,2,1,56,16,0,0,16,2,0,0,2,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,87,Suresh Chandra Sinha  ,2023,October,Andhra Pradesh,West Godavari,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,Total,16,0,0,16,53,2,1,56,16,0,0,16,2,0,0,2,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,88,Surjit Singh Niranjan,2023,May,Tripura,North Tripura,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,Total,6,0,0,6,16,1,0,17,3,0,0,3,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,88,Surjit Singh Niranjan,2023,May,Tripura,Unakoti,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,Total,6,0,0,6,16,1,0,17,3,0,0,3,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,88,Surjit Singh Niranjan,2023,May,Tripura,Dhalai,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,Total,6,0,0,6,16,1,0,17,3,0,0,3,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,88,Surjit Singh Niranjan,2023,June,Bihar,Arwal,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,Total,6,0,0,6,16,1,0,17,3,0,0,3,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,88,Surjit Singh Niranjan,2023,June,Bihar,Patna,1,0,0,1,5,0,0,5,1,0,0,1,0,0,0,0,Total,6,0,0,6,16,1,0,17,3,0,0,3,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,88,Surjit Singh Niranjan,2023,September,Jharkhand,Dhanbad,3,0,0,3,2,0,0,2,1,0,0,1,0,0,0,0,Total,6,0,0,6,16,1,0,17,3,0,0,3,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,88,Surjit Singh Niranjan,2023,September,Jharkhand,Bokaro,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,Total,6,0,0,6,16,1,0,17,3,0,0,3,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,89,Sushil Kumar Pandita  ,2023,March,Bihar,Nalanda,0,0,0,0,5,1,0,6,1,0,0,1,0,0,0,0,Total,4,0,0,4,18,1,2,21,2,2,6,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,89,Sushil Kumar Pandita  ,2023,March,Bihar,Nawada,1,0,0,1,2,0,1,3,0,0,1,1,0,0,0,0,Total,4,0,0,4,18,1,2,21,2,2,6,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,89,Sushil Kumar Pandita  ,2023,April,Punjab,Nawashahar,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,Total,4,0,0,4,18,1,2,21,2,2,6,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
